Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance
Fore	K	2128	????	C565258-5		Lo		620		F2 V M1 V BD	{ -2 }	(411-4)	[1133]		12	-16
Fore	K	2225	????	C875554-9		Ag Ni Co Tu		900		A8 V K1 V K0 V	{ +0 }	(844+3)	[A535]		9	384
Fore	K	2230	????	B656000-6	N	Ba Ga Di		000		K1 VI M5 VI BD	{ -1 }	(703+2)	[0000]		7	42
Fore	K	2325	????	E99A488-9		Wa Ni Ho		400		A1 II M3 VI	{ -2 }	(230+4)	[4245]		12	24
Fore	K	2326	????	B865388-8		Lo Ga		730		A4 III	{ -1 }	(821-1)	[425D]		8	-16
Fore	K	2328	????	D343320-7	S	Lo Po		800		F2 V M6 V	{ -3 }	(721+0)	[2166]		9	14
Fore	K	2422	????	E630465-6		De Po Ni Re		500		A2 IV	{ -3 }	(B32+0)	[5198]		5	66
Fore	K	2427	????	B7C6777-6		Fl Co		800		K9 V BD	{ +0 }	(466-1)	[C784]		6	-144
Fore	K	2428	????	A522565-C		Po Ni He Co		301		G0 V	{ +1 }	(845+4)	[667B]		7	640
Fore	K	2429	????	C735894-5	S	Ph Ho		30?		A6 V M8 VI	{ -1 }	(974+1)	[7798]		9	252
Fore	K	2430	????	E224833-4		Ph Pi Ho Sa		51?		F1 V	{ -2 }	(674+0)	[C677]		6	168
Fore	L	2523	Hollis	A370642-C	NS	De Ni	
Fore	L	2527	????	E200300-5		Va Lo		610		K3 V	{ -3 }	(821-1)	[1136]		9	-16
Fore	L	2528	????	C659466-7	S	Ni Co		831		M2 III	{ -2 }	(832-3)	[1235]		12	-144
Fore	L	2623	????	A96A48B-B	S	Wa Ni Co		400		A8 V K3 V	{ +1 }	(A35-3)	[357E]		13	-450
Fore	L	2724	????	C646005-5		Ho Tr		000		DA	{ -2 }	(904+0)	[0000]		7	36
Fore	L	2822	????	B466654-C	N	Ag Ni Ri Co		400		F1 V	{ +3 }	(C56+1)	[394E]		6	360
Fore	L	2823	????	C455588-5		Ag Ni		620		A0 IV M1 V	{ -1 }	(741+0)	[5474]		12	28
Fore	L	2829	????	B436640-A		Ni		100		O1 II	{ +1 }	(854-4)	[474A]		11	-640
Fore	L	2923	????	A562544-A		Ni Pr Co		420		K1 V BD M1 VI	{ +1 }	(546+1)	[764B]		11	120
Fore	L	2924	????	C676336-9		Lo		100		O3 III	{ -1 }	(821+1)	[128A]		8	16
Fore	L	2925	????	E548420-2		Ni Pa Co		900		F7 IV	{ -3 }	(631-1)	[1151]		10	-18
Fore	L	2926	????	A200665-B	N	Va Na Ni Ho		91?		B0 III G0 V DK	{ +1 }	(252+0)	[2788]		7	20
Fore	L	2927	????	B877053-8	S			000		F5 V	{ -1 }	(408+5)	[0000]		9	160
Fore	L	3021	????	A369549-C	N	Ni Pr		900		A9 V K4 V K3 V	{ +1 }	(342+2)	[164F]		7	48
Fore	L	3027	????	C100425-B		Va Ni Ho		520		K7 V	{ +0 }	(C34-3)	[645C]		8	-432
Fore	L	3028	????	C8A7553-A	S	Fl Ni		810		M5 V BD	{ +0 }	(B46+0)	[653B]		9	264
Fore	L	3126	????	D552458-4	S	Po Ni Co Co		601		A8 V M0 V G7 VI	{ -3 }	(431-1)	[6156]		10	-12
Fore	L	3129	????	E631200-5		Lo Po Ho Sa		300		K3 V BD BD	{ -3 }	(311+4)	[1153]		3	12
Fore	L	3227	????	A954211-C		Lo Co		410		G8 IV BD	{ +1 }	(711-1)	[136A]		7	-7
Fore	L	3229	Alenzar	C000414-9		As Ni	
Fore	L	3230	Raschev	C8697C4-6			
Fore	M	0131	????	C30088A-5		Va Na Ph Pi		200		G1 IV K4 VI DM	{ -1 }	(37B-3)	[7777]		12	-693
Fore	M	0135	????	A625234-9		Lo Ho		130		K9 V DM	{ +0 }	(E11-3)	[228E]		6	-42
Fore	M	0136	????	E744696-6		Ag Ni		430		K2 II	{ -2 }	(853-1)	[2418]		9	-120
Fore	M	0232	????	DFD9100-9	S	Lo		100		K6 V	{ -2 }	(601-3)	[2198]		6	-18
Fore	M	0235	????	B653320-8		Lo Po Co		13?		M3 II	{ -1 }	(B21+3)	[6257]		9	66
Fore	M	0236	????	C765448-7		Ni Ga Pa		100		G2 V	{ -2 }	(534+2)	[5289]		5	120
Fore	M	0239	????	E598561-5		Ag Ni		610		F1 III M2 V	{ -2 }	(442+4)	[1345]		7	128
Fore	M	0332	????	C140722-8	S	De Po Pi		900		A6 V K6 VI	{ -1 }	(868+0)	[9615]		5	384
Fore	M	0335	????	C2007CF-A	S	Va Na Pi Co	R	300		M2 V BD M0 V	{ +1 }	(767+2)	[781B]		12	588
Fore	M	0336	????	E778212-4		Lo		400		A6 IV DG	{ -3 }	(311-1)	[1176]		7	-3
Fore	M	0431	????	A347752-D		Ag Pi Sa		50?		A7 V M6 VI	{ +3 }	(66F-3)	[6A3C]		5	-1620
Fore	M	0436	????	E867737-1		Ag Ga Ri Ho Co Tr		120		F0 V DM	{ +0 }	(764+2)	[9712]		11	336
Fore	M	0437	????	A69A765-C	N	Wa Pi Co		300		F4 V	{ +2 }	(768+4)	[5968]		9	1344
Fore	M	0439	????	B323641-8		Na Po Ni Co		120		G6 V	{ -1 }	(950+2)	[6537]		10	90
Fore	M	0538	????	C631674-6		Na Po Ni Co		500		A2 V	{ -2 }	(451+0)	[8499]		7	20
Fore	M	0633	????	D243786-2	S	Po Pi Ho		100		K9 V	{ -2 }	(360+0)	[A582]		4	18
Fore	M	0634	????	C98A523-6	S	Wa Ni Pr		800		A1 III G8 V	{ -2 }	(940-1)	[5339]		3	-36
Fore	M	0639	????	C668741-3		Ag Ri		500		A8 IV	{ +1 }	(668+1)	[A817]		10	288
Fore	M	0732	????	X435876-0		Ph	R	730		A6 V DK G3 V M6 VI	{ -2 }	(874+0)	[B642]		14	224
Fore	M	0734	????	B532362-B	S	Lo Po Co		400		A5 V DK	{ +1 }	(B21+2)	[541C]		9	44
Fore	M	0735	????	B578386-7		Lo Co		920		F6 V M2 V	{ -1 }	(B21-2)	[1228]		11	-44
Fore	M	0837	????	B510347-9		Lo Co Co		400		M9 V	{ +0 }	(621+0)	[131A]		10	12
Fore	M	0839	????	C66877B-8	S	Ag Ri		610		F2 V	{ +1 }	(867-4)	[6857]		8	-1344
Fore	M	0840	????	C4439EE-6		Hi Po In	R	820		M2 V	{ +0 }	(985-1)	[5923]		10	-360
Fore	N	0935	????	X59A532-5		Wa Ni	R	420		K0 V BD	{ -3 }	(C41+2)	[6274]		8	96
Fore	N	1032	????	B577466-A	S	Ni Pa		520		A2 III M0 V	{ +1 }	(C34-3)	[157E]		9	-432
Fore	N	1039	????	X466974-3		Hi Pr Ri Ho	R	220		G4 V BD	{ +0 }	(A85+0)	[9928]		13	400
Fore	N	1139	????	B645372-9	NS	Lo		210		K9 V	{ +1 }	(621+4)	[4449]		10	48
Fore	N	1140	????	D310551-7	S	Ni		930		K1 III M6 V M1 V	{ -3 }	(343+0)	[5253]		15	36
Fore	N	1234	????	D644421-6	S	Ni Pa		930		F6 V K7 VI K4 V	{ -3 }	(930-2)	[5197]		13	-54
Fore	N	1239	????	A678673-B		Ag Ni Ho		600		F2 V M5 V	{ +2 }	(A54-2)	[887D]		11	-400
Fore	N	1240	????	D454497-6	S	Ni Pa Ho		500		A7 V	{ -3 }	(433+2)	[1172]		9	72
Fore	N	1335	????	A459379-A		Lo		430		K7 V M2 V M1 V	{ +1 }	(A21-2)	[343B]		9	-40
Fore	N	1432	????	D669000-5	S	Ba Di		000		F9 V K0 V	{ -3 }	(407+4)	[0000]		4	112
Fore	N	1534	????	B57788B-9		Ph Pa Pi		600		K2 V M0 V	{ +1 }	(578+3)	[6956]		7	840
Fore	N	1536	????	E696166-7		Lo Co Tu		930		M7 V BD	{ -3 }	(B01+4)	[1169]		15	44
Fore	N	1539	????	B510620-A		Na Ni Sa		201		A9 III M1 V G0 V	{ +1 }	(755+1)	[6759]		9	175
Fore	N	1631	????	B150100-B		Lo De Po Co		800		M4 V BD	{ +1 }	(601+1)	[629D]		6	6
Fore	N	1632	????	C654523-6		Ag Ni		600		F7 IV M1 VI	{ -1 }	(940-3)	[4434]		12	-108
Fore	N	1634	????	B621222-A		Lo Po He Co		500		G5 V BD	{ +1 }	(911-2)	[336C]		8	-18
Fore	N	1636	Avalar	A75599C-C	K	Cp	
Fore	N	1637	????	C160103-8		Lo De		910		G3 V M1 V	{ -2 }	(A01-1)	[2166]		7	-10
Fore	N	1639	????	E254779-5		Ag		420		K7 V BD	{ -1 }	(465+3)	[4672]		12	360
Fore	N	1640	????	A424499-A	N	Ni Px Co		311		K7 V BD	{ +1 }	(836-3)	[7527]		11	-432
Fore	O	1734	????	B996774-5		Ag Pi Co Tu		100		F4 V	{ +1 }	(367+1)	[5846]		8	126
Fore	O	1738	????	B610235-8		Lo		600		M6 V	{ -1 }	(A11-1)	[3159]		12	-10
Fore	O	1739	????	A8355AD-C		Ni Co	R	900		K3 IV BD M7 VI	{ +1 }	(747-5)	[167A]		4	-980
Fore	O	1833	????	X7697CD-1		Ri Ho	R	820		F4 V M9 V BD	{ -1 }	(369+0)	[6691]		9	162
Fore	O	1834	????	B120665-D		Na De Po Ni		80?		A0 V	{ +1 }	(B53+4)	[A76D]		3	660
Fore	O	1840	????	B353031-A	NS	Po Co		000		G1 V M7 VI	{ +2 }	(609+0)	[0000]		10	54
Fore	O	1936	????	D642699-2	S	Po Ni He		300		K5 III	{ -3 }	(A50-3)	[3382]		8	-150
Fore	O	1938	????	C68A768-5		Wa Ri		730		A7 III	{ +0 }	(565+4)	[7773]		10	600
Fore	O	2040	????	D100331-7	S	Va Lo		600		F1 V M1 V BD	{ -3 }	(721+2)	[1169]		6	28
Fore	O	2135	????	D6A67BA-4	S	Fl	A	800		M7 V	{ -2 }	(462+1)	[3575]		5	48
Fore	O	2136	????	C786598-4		Ag Ni Ga Pr		700		F0 IV K1 V M3 V	{ -1 }	(842+3)	[3424]		9	192
Fore	O	2137	????	C333320-B		Lo Po		100		F1 IV DM M4 V	{ +0 }	(521+2)	[136A]		6	20
Fore	O	2231	????	D579110-7		Lo		210		G7 V M9 VI M9 VI	{ -3 }	(701+2)	[1126]		9	14
Fore	O	2236	????	C534985-7	S	Hi		900		G2 V	{ +0 }	(387+3)	[9925]		9	504
Fore	O	2237	????	X520454-2		De Po Ni He Co	R	600		K0 V	{ -3 }	(233+1)	[2131]		3	18
Fore	O	2334	????	B2109BC-B	N	Na Hi In	R	200		O8 IV	{ +3 }	(98A+1)	[9C5F]		8	720
Fore	O	2335	????	C210302-9	S	Lo Co		300		G9 V	{ -1 }	(921+2)	[1226]		8	36
Fore	O	2431	????	C200997-A		Va Na Hi In Ho		910		K5 III	{ +2 }	(B88-1)	[8B5C]		8	-704
Fore	O	2433	????	C545511-9	S	Ag Ni		500		M7 V BD	{ +0 }	(345+1)	[4555]		12	60
Fore	P	2532	????	D5316A9-6		Na Po Ni Px		900		F1 V	{ -3 }	(653+0)	[1367]		8	90
Fore	P	2537	????	A9DA634-C		Ni		900		F7 V M9 V M5 V	{ +1 }	(657+4)	[272D]		10	840
Fore	P	2632	????	B10068A-D		Va Na Ni Co		500		DA K3 V	{ +1 }	(957-1)	[875D]		5	-315
Fore	P	2634	????	E665565-3		Ag Ni Ga Pr		110		G0 V M6 V BD	{ -2 }	(942+0)	[9345]		8	72
Fore	P	2731	????	E223155-5		Lo Po Co		130		K9 V	{ -3 }	(C01+1)	[319A]		9	12
Fore	P	2736	????	B663632-8		Ni Ri		500		K4 V	{ +0 }	(852+5)	[561C]		10	400
Fore	P	2739	????	C11099A-9		Na Hi In		530		K4 V BD	{ +1 }	(C85+1)	[8A65]		9	480
Fore	P	2740	????	A9A8776-A		Fl		800		F9 V K4 V K1 V M4 VI	{ +2 }	(968+2)	[795A]		7	864
Fore	P	2833	????	B862353-9		Lo		830		F9 V	{ +0 }	(A21+2)	[237B]		10	40
Fore	P	2834	????	C336479-B		Ni		900		F7 V	{ +0 }	(934+4)	[942A]		9	432
Fore	P	2835	????	B36A67A-9		Wa Ni Ri Ho		510		K7 V M1 VI BD	{ +1 }	(B56-4)	[B79C]		10	-1320
Fore	P	2836	????	B224546-C	N	Ni Px Ho		800		F9 V K0 V M5 VI	{ +1 }	(547+1)	[767F]		11	140
Fore	P	2838	????	E58A345-6		Lo Wa		530		F5 V K5 VI	{ -3 }	(621-1)	[3127]		9	-12
Fore	P	2934	????	C00067A-B		As Na Ni Co		50?		M0 V BD M5 VI	{ +0 }	(B54-2)	[7648]		11	-440
Fore	P	2935	????	C465278-9		Lo Ho		720		F4 V M4 V	{ -1 }	(911-4)	[213E]		11	-36
Fore	P	2937	????	C120666-6		Na De Po Ni		130		A3 IV K9 VI G3 V DM	{ -2 }	(654+1)	[94A3]		10	120
Fore	P	2938	????	A362556-E		Ni Pr		910		F6 V	{ +1 }	(745+2)	[161B]		9	280
Fore	P	2940	????	C622544-9	S	Po Ni He Ho		500		K5 V	{ -1 }	(343-4)	[745B]		9	-144
Fore	P	3034	????	E776651-2		Ag Ni Co Tu		610		A7 III G8 VI G0 V	{ -2 }	(752+5)	[9497]		8	350
Fore	P	3035	????	C9DA68C-7		Ni Sa	A	500		F4 V G6 VI	{ -2 }	(A51+3)	[6455]		7	150
Fore	P	3037	????	E336405-9		Ni		11?		G2 V M7 VI	{ -2 }	(830-5)	[5269]		5	-120
Fore	P	3131	????	B864874-7	S	Ph Pa Ri		200		K9 V BD	{ +1 }	(77C-2)	[794A]		9	-1176
Fore	P	3134	????	D242456-6		Po Ni		710		K3 V	{ -3 }	(930-5)	[4156]		9	-135
Fore	P	3135	????	E649767-2		Pi		910		K5 V	{ -2 }	(366+4)	[8537]		11	432
Fore	P	3232	????	A000596-C	S	As Ni Co		610		M0 V BD	{ +1 }	(846-1)	[361C]		10	-192
Fore	P	3238	????	B130144-9	NS	Lo De Po Ho		900		F2 V M8 VI	{ +1 }	(701+1)	[1279]		8	7
